Date,CountOfPersons
2019-05-03 11:20:00,2
2019-05-03 11:25:00,0
2019-05-03 11:30:00,0
2019-05-03 11:35:00,0
2019-05-03 11:40:00,0
2019-05-03 11:45:00,0
2019-05-03 11:50:00,0
2019-05-03 11:55:00,8
2019-05-03 12:00:00,2
2019-05-03 12:05:00,1
2019-05-03 12:10:00,0
2019-05-03 12:15:00,0
2019-05-03 12:20:00,0
2019-05-03 12:25:00,0
2019-05-03 12:30:00,0
2019-05-03 12:35:00,0
2019-05-03 12:40:00,0
2019-05-03 12:45:00,0
2019-05-03 12:50:00,0
2019-05-03 12:55:00,0
2019-05-03 13:00:00,0
2019-05-03 13:05:00,0
2019-05-03 13:10:00,0
2019-05-03 13:15:00,0
2019-05-03 13:20:00,1
2019-05-03 13:25:00,1
2019-05-03 13:30:00,0
2019-05-03 13:35:00,9
2019-05-03 13:40:00,1
2019-05-03 13:45:00,7
2019-05-03 13:50:00,1
2019-05-03 13:55:00,0
2019-05-03 14:00:00,0
2019-05-03 14:05:00,2
2019-05-03 14:10:00,1
2019-05-03 14:15:00,1
2019-05-03 14:20:00,1
2019-05-03 14:25:00,0
2019-05-03 14:30:00,1
2019-05-03 14:35:00,2
2019-05-03 14:40:00,7
2019-05-03 14:45:00,9
2019-05-03 14:50:00,9
2019-05-03 14:55:00,11
2019-05-03 15:00:00,5
2019-05-03 15:05:00,10
2019-05-03 15:10:00,11
2019-05-03 15:15:00,5
2019-05-03 15:20:00,6
2019-05-03 15:25:00,14
2019-05-03 15:30:00,17
2019-05-03 15:35:00,13
2019-05-03 15:40:00,11
2019-05-03 15:45:00,18
2019-05-03 15:50:00,18
2019-05-03 15:55:00,9
2019-05-03 16:00:00,10
2019-05-03 16:05:00,22
2019-05-03 16:10:00,5
2019-05-03 16:15:00,6
2019-05-03 16:20:00,3
2019-05-03 16:25:00,6
2019-05-03 16:30:00,161
2019-05-03 16:35:00,184
2019-05-03 16:40:00,122
2019-05-03 16:45:00,121
2019-05-03 16:50:00,184
2019-05-03 16:55:00,125
2019-05-03 17:00:00,130
2019-05-03 17:05:00,253
2019-05-03 17:10:00,383
2019-05-03 17:15:00,336
2019-05-03 17:20:00,560
2019-05-03 17:25:00,465
2019-05-03 17:30:00,739
2019-05-03 17:35:00,746
2019-05-03 17:40:00,746
2019-05-03 17:45:00,667
2019-05-03 17:50:00,757
2019-05-03 17:55:00,812
2019-05-03 18:00:00,792
2019-05-03 18:05:00,794
2019-05-03 18:10:00,673
2019-05-03 18:15:00,367
2019-05-03 18:20:00,211
2019-05-03 18:25:00,123
2019-05-03 18:30:00,48
2019-05-03 18:35:00,24
2019-05-03 18:40:00,16
2019-05-03 18:45:00,13
2019-05-03 18:50:00,7
2019-05-03 18:55:00,9
2019-05-03 19:00:00,4
2019-05-03 19:05:00,2
2019-05-03 19:10:00,6
2019-05-03 19:15:00,6
2019-05-03 19:20:00,2
2019-05-03 19:25:00,4
2019-05-03 19:30:00,3
2019-05-03 19:35:00,2
2019-05-03 19:40:00,1
2019-05-03 19:45:00,2
2019-05-03 19:50:00,0
2019-05-03 19:55:00,1
