Date,CountOfPersons
2019-09-22 12:00:00,176
2019-09-22 12:05:00,143
2019-09-22 12:10:00,85
2019-09-22 12:15:00,72
2019-09-22 12:20:00,92
2019-09-22 12:25:00,76
2019-09-22 12:30:00,84
2019-09-22 12:35:00,97
2019-09-22 12:40:00,65
2019-09-22 12:45:00,63
2019-09-22 12:50:00,31
2019-09-22 12:55:00,24
2019-09-22 13:00:00,51
2019-09-22 13:05:00,35
2019-09-22 13:10:00,24
2019-09-22 13:15:00,16
2019-09-22 13:20:00,6
2019-09-22 13:25:00,7
2019-09-22 13:30:00,3
2019-09-22 13:35:00,3
2019-09-22 13:40:00,3
2019-09-22 13:45:00,1
2019-09-22 13:50:00,0
2019-09-22 13:55:00,0
2019-09-22 14:00:00,1
2019-09-22 14:05:00,1
2019-09-22 14:10:00,0
2019-09-22 14:15:00,0
2019-09-22 14:20:00,0
2019-09-22 14:25:00,0
2019-09-22 14:30:00,0
2019-09-22 14:35:00,0
2019-09-22 14:40:00,0
2019-09-22 14:45:00,0
2019-09-22 14:50:00,0
2019-09-22 14:55:00,2
2019-09-22 15:00:00,0
2019-09-22 15:05:00,0
2019-09-22 15:10:00,0
2019-09-22 15:15:00,0
2019-09-22 15:20:00,1
