Date,CountOfPersons
2019-12-08 11:35:00,8
2019-12-08 11:40:00,11
2019-12-08 11:45:00,13
2019-12-08 11:50:00,1
2019-12-08 11:55:00,3
2019-12-08 12:00:00,0
2019-12-08 12:05:00,0
2019-12-08 12:10:00,0
2019-12-08 12:15:00,0
2019-12-08 12:20:00,0
2019-12-08 12:25:00,0
2019-12-08 12:30:00,8
2019-12-08 12:35:00,1
2019-12-08 12:40:00,0
2019-12-08 12:45:00,2
2019-12-08 12:50:00,6
2019-12-08 12:55:00,2
2019-12-08 13:00:00,0
2019-12-08 13:05:00,0
2019-12-08 13:10:00,1
2019-12-08 13:15:00,1
2019-12-08 13:20:00,0
2019-12-08 13:25:00,0
2019-12-08 13:30:00,0
2019-12-08 13:35:00,0
2019-12-08 13:40:00,0
2019-12-08 13:45:00,0
2019-12-08 13:50:00,1
