Date,CountOfPersons
2019-05-19 12:30:00,1
2019-05-19 12:35:00,0
2019-05-19 12:40:00,0
2019-05-19 12:45:00,0
2019-05-19 12:50:00,0
2019-05-19 12:55:00,0
2019-05-19 13:00:00,0
2019-05-19 13:05:00,0
2019-05-19 13:10:00,0
2019-05-19 13:15:00,0
2019-05-19 13:20:00,0
2019-05-19 13:25:00,0
2019-05-19 13:30:00,80
2019-05-19 13:35:00,40
2019-05-19 13:40:00,40
2019-05-19 13:45:00,53
2019-05-19 13:50:00,55
2019-05-19 13:55:00,51
2019-05-19 14:00:00,108
2019-05-19 14:05:00,127
2019-05-19 14:10:00,184
2019-05-19 14:15:00,250
2019-05-19 14:20:00,338
2019-05-19 14:25:00,375
2019-05-19 14:30:00,445
2019-05-19 14:35:00,589
2019-05-19 14:40:00,669
2019-05-19 14:45:00,702
2019-05-19 14:50:00,710
2019-05-19 14:55:00,734
2019-05-19 15:00:00,700
2019-05-19 15:05:00,676
2019-05-19 15:10:00,418
2019-05-19 15:15:00,233
2019-05-19 15:20:00,152
2019-05-19 15:25:00,106
2019-05-19 15:30:00,20
2019-05-19 15:35:00,6
2019-05-19 15:40:00,11
2019-05-19 15:45:00,8
2019-05-19 15:50:00,0
2019-05-19 15:55:00,5
2019-05-19 16:00:00,1
2019-05-19 16:05:00,2
2019-05-19 16:10:00,3
2019-05-19 16:15:00,2
2019-05-19 16:20:00,0
2019-05-19 16:25:00,1
